0.39098355	-0.5890421	-0.14917803	-0.9018996	0.42821336	-0.33148566	0.50820357	-0.70483714	-0.5374941	-0.22923356	1.9004107	1.7013136	0.9508305	-0.30962783	-0.7723897	-1.2433357	-0.8295245	1.8101746	0.48488256	-0.01870117	0.034794994	0.81917864	-0.47972062	-1.0201247	1.3414847	-0.27174255	-0.14760938	-0.54006964	-0.79093605	0.9227646	-0.86825776	-0.22294801
0.45671505	-0.6807228	-0.13247271	-0.85874844	0.48950025	-0.33319825	0.5164994	-0.7642394	-0.5678791	-0.24877144	1.908728	1.6640116	0.9020701	-0.33606547	-0.788112	-1.2294053	-0.82057375	1.8134606	0.52844644	-0.031825066	0.019885875	0.82955146	-0.4624873	-0.96852386	1.3505908	-0.28626996	-0.14987408	-0.5317861	-0.7781519	0.89546937	-0.8487313	-0.25844836
0.29901215	-0.46786374	-0.16180387	-0.95427376	0.33847883	-0.36056125	0.41973907	-0.60104567	-0.5142839	-0.17182933	1.8844188	1.8372567	1.1486984	-0.27756616	-0.76995146	-1.2554506	-0.85397047	1.7540691	0.45029134	0.006876398	0.0036367914	0.77996445	-0.49812412	-1.0645875	1.238352	-0.2849704	-0.12850316	-0.51314515	-0.7934997	0.9597244	-0.8641269	-0.15567528
0.4233249	-0.9104196	0.00073784083	-0.84387594	0.4679068	-0.34031647	0.29110968	-0.74831426	-0.6368327	-0.41534364	2.0555775	1.7997658	1.1333884	-0.40067506	-0.89077336	-1.1986502	-0.78845155	1.6153061	0.51229787	0.0005115819	-0.07644582	0.7625082	-0.43494844	-0.7686399	1.2722836	-0.27528846	0.026665358	-0.5121749	-0.71622366	0.91083574	-0.74335986	-0.26708397
0.27926707	-0.41067913	-0.20719844	-0.98735213	0.29961634	-0.38225067	0.4971575	-0.6113697	-0.49191377	-0.089426994	1.8877946	1.6920872	0.9699926	-0.2591457	-0.68220335	-1.2597088	-0.8684813	1.8010292	0.43806243	-0.04718338	0.12281557	0.8377259	-0.50728923	-1.0936124	1.2309219	-0.2543767	-0.15414396	-0.5175983	-0.82827336	1.0430367	-0.9241668	-0.1458846
0.4711113	-0.6854396	-0.13748722	-0.8631738	0.47428006	-0.2885078	0.5504319	-0.7840887	-0.5728455	-0.2697696	1.8751726	1.5769916	0.85898983	-0.3312341	-0.77778006	-1.2437003	-0.8078424	1.8135847	0.5305161	-0.02263536	0.05960148	0.831271	-0.4640466	-0.96851945	1.5329022	-0.28011063	-0.16656649	-0.56102294	-0.7974927	0.85787255	-0.85567063	-0.2658318
0.63891333	-0.77594745	-0.111054674	-0.7873835	0.5323142	-0.25458917	0.5755437	-0.8019477	-0.54914516	-0.3576867	1.8176336	1.3966031	0.878152	-0.3617387	-0.83519214	-1.229012	-0.83795923	1.868366	0.53332835	0.026910769	-0.09003849	0.8344984	-0.42579976	-0.9365349	1.6379966	-0.26016974	-0.21404013	-0.55970025	-0.7683728	0.8083115	-0.8211352	-0.3059068
0.5503955	-0.7175009	-0.11205951	-0.82367676	0.54780185	-0.30646947	0.51747847	-0.792445	-0.6092469	-0.29831824	1.8472493	1.7626282	1.0234822	-0.36086485	-0.8421584	-1.2166094	-0.8225341	1.7864283	0.5643404	0.016074223	-0.088911355	0.77201843	-0.43620396	-0.93973917	1.392338	-0.3315782	-0.15642065	-0.50970745	-0.75227386	0.75587296	-0.7957829	-0.2818357
0.4782829	-0.73065794	-0.13669565	-0.91447854	0.50206333	-0.45685747	0.38886365	-0.78358877	-0.6975104	-0.08018473	2.0253139	1.8107574	0.98518384	-0.35713828	-0.7972631	-1.1671062	-0.8681914	1.7673289	0.62872815	-0.10913925	-0.04446781	0.7685854	-0.4303329	-0.8499719	0.8369783	-0.30763772	-0.043255735	-0.36373496	-0.75453746	0.9761125	-0.7799776	-0.20437121
0.71149653	-0.7888206	-0.14573574	-0.7850333	0.63692355	-0.19644548	0.7205878	-0.888703	-0.61413646	-0.3520679	1.741083	1.4816806	0.6444766	-0.3672771	-0.8010406	-1.2147065	-0.7695459	1.8153619	0.62223047	0.008407343	-0.07008328	0.7977416	-0.41184762	-0.9226355	1.8009787	-0.30310357	-0.30094796	-0.5736655	-0.7754622	0.65672374	-0.7837959	-0.3360001
