-0.7265227	0.9992215	0.2137839	-0.7701018	-0.30764014	-0.4484905	-0.5014166	1.1564465	-0.1476986	-0.43449154	0.26714212	2.5706491	2.5050302	-0.27117467	-1.0931407	-0.8210662	-0.7483553	-0.51200265	0.5849123	0.44639626	-0.45694062	-0.41796908	-0.30764827	0.032208238	-0.99619323	-0.28648847	0.60246104	0.71894073	-0.1591509	-0.35820916	0.4069004	0.38516662
-0.7406241	0.80765265	0.22104737	-0.8143396	-0.19271757	-0.40199268	-0.3978073	1.0579163	-0.19412011	-0.41662848	0.358553	2.7665117	2.4619596	-0.30007854	-1.1080849	-0.9394916	-0.7844263	-0.43303338	0.6764686	0.41730553	-0.45550573	-0.30169836	-0.32220432	-0.014142139	-0.9037657	-0.30023962	0.5368906	0.66707164	-0.26705673	-0.3657856	0.4067513	0.35550213
-0.6315895	0.35590073	0.19082062	-0.86989635	-0.09883519	-0.47322404	-0.41031682	0.83960897	-0.28247312	-0.3749946	0.6850727	2.8042338	2.446938	-0.33215907	-1.0985347	-0.94237596	-0.8107347	-0.3668694	0.89572597	0.3505601	-0.43992433	-0.27090773	-0.35999322	0.1529733	-0.9505279	-0.2897498	0.62821597	0.6783946	-0.4025865	-0.21760292	0.289794	0.3422074
-0.6917681	0.7069641	0.20702702	-0.82189786	-0.21212977	-0.46463606	-0.44563636	0.997614	-0.24008594	-0.40999988	0.47428772	2.6914067	2.492197	-0.30251572	-1.0901212	-0.8846512	-0.78162205	-0.455795	0.73850507	0.3980693	-0.4477727	-0.3554086	-0.3386291	0.08769494	-0.9972266	-0.2887511	0.6423344	0.7129263	-0.27199763	-0.27451077	0.34736186	0.3625114
-0.78925997	1.3174459	0.23462765	-0.7225392	-0.25047544	-0.30738348	-0.2658585	1.0981836	-0.14620507	-0.5128891	-0.038992036	2.795316	2.3665066	-0.2656465	-1.062043	-0.911782	-0.6602467	-0.5161678	0.45990822	0.45849076	-0.46533358	-0.39045873	-0.29623586	-0.21623941	-0.8785625	-0.3017157	0.48843303	0.6220416	-0.07782681	-0.52004606	0.5151335	0.3242126
-0.7951116	1.4560411	0.23628077	-0.69104016	-0.3362755	-0.36133736	-0.37062854	1.1370832	-0.24577585	-0.46221775	-0.06481259	2.5765047	2.4283342	-0.24167669	-1.0493082	-0.8179065	-0.67427254	-0.54961556	0.4092593	0.4487341	-0.46009076	-0.44353923	-0.280942	-0.17786935	-0.9482557	-0.31193787	0.54486495	0.6967643	0.013218531	-0.4523999	0.51991266	0.35640576
-0.82508904	1.5039064	0.26126856	-0.66079193	-0.29059437	-0.30981565	-0.33234003	1.1468697	-0.29181963	-0.4703558	-0.098915614	2.5902977	2.4434235	-0.24488242	-1.0634787	-0.87267995	-0.674827	-0.5278228	0.34366468	0.4558274	-0.47272506	-0.4015177	-0.27820852	-0.2484983	-0.8577587	-0.33993766	0.46794394	0.64238626	0.058124635	-0.47627026	0.5581006	0.3284149
-0.95045525	1.4034005	0.38430256	-0.5730389	-0.12040405	-0.2232046	-0.37206724	1.0833579	-0.7065317	-0.29531	-0.0025394375	2.401032	2.6559072	-0.23698667	-1.1730654	-0.9998164	-0.718477	-0.4119714	0.12854731	0.40434468	-0.53037727	-0.20553525	-0.2299812	-0.3808137	-0.49229366	-0.4650638	0.12922686	0.54838777	0.26331785	-0.41860616	0.69530153	0.29072505
-0.77615917	1.0426036	0.23264673	-0.7716993	-0.2995131	-0.46742162	-0.54086363	1.11924	-0.33305028	-0.37797052	0.31141463	2.4362726	2.591156	-0.26737145	-1.0927906	-0.7993908	-0.7758345	-0.49246895	0.511622	0.43090457	-0.44640985	-0.4215409	-0.3053288	0.02000726	-1.0036569	-0.3120126	0.62718505	0.7473668	-0.02785477	-0.27264974	0.40678695	0.38193804
-0.7302915	1.1887693	0.20662451	-0.75543064	-0.28196782	-0.37953347	-0.3143653	1.0470034	-0.14785305	-0.48435417	0.07614371	2.7755747	2.380434	-0.27063975	-1.0475707	-0.86568975	-0.69409066	-0.52823764	0.58984494	0.43168026	-0.4534864	-0.41868225	-0.30937293	-0.0998118	-0.97523874	-0.28374964	0.5873026	0.6882665	-0.1729403	-0.45485428	0.45754245	0.3521773
-0.75217867	1.3003614	0.21328695	-0.73241305	-0.3256447	-0.39437187	-0.36134386	1.0885891	-0.19593652	-0.46695796	0.042053536	2.6589396	2.4169943	-0.25462624	-1.0416573	-0.8251824	-0.6924699	-0.54657704	0.52010965	0.43346322	-0.45176202	-0.44492528	-0.30229777	-0.101950064	-0.99984616	-0.2904201	0.60100967	0.7145849	-0.09058094	-0.4266563	0.46329826	0.35882217
